,state,q_values,importance
935,494,"[ 0.14523293 -0.4843393  -0.5866645  -0.06169472  0.4852687   0.05894697
 -0.27102348  0.39524052 -0.19739343]",0.09002818000000001
936,495,"[ 0.12680419 -0.54258186 -0.6065654  -0.0441232   0.5899235   0.06185744
 -0.32551107  0.52289504 -0.2718044 ]",0.06702846000000007
937,496,"[ 0.14117801 -0.5673515  -0.49494946 -0.06877679  0.5456063   0.00628668
 -0.34167928  0.7150009  -0.19414777]",0.16939460000000006
938,497,"[-0.04137625 -0.5330209  -0.6466194  -0.1185348   0.5033591   0.24926542
 -0.31700107  0.8512067  -0.42820838]",0.34784760000000003
939,498,"[-0.09132668 -0.42436486 -0.6165186  -0.13009463  0.3601463   0.316607
 -0.32264748  0.78122735 -0.36668855]",0.42108105
940,499,"[-0.12844962 -0.5023463  -0.8017322  -0.23152718  0.33681998  0.3020699
 -0.1525936   0.7013245  -0.46696398]",0.36450452
941,5,"[ 0.04757951  0.04802317 -0.55404645  0.02425028  0.05381601  0.10033462
 -0.00866864  0.06509689  0.03625232]",0.035237729999999995
942,50,"[ 5.2236784e-02  5.8667623e-02 -5.6749541e-01  2.8673798e-02
  4.8605308e-02  9.7865969e-02 -4.3275044e-04  6.6507287e-02
  3.7071630e-02]",0.031358682
943,500,"[-0.16540624 -0.4942807  -0.88418436 -0.19924103  0.37120676  0.15609714
  0.1345053   0.5865334  -0.5668721 ]",0.21532663999999996
944,501,"[-0.01376883 -0.3379937  -0.955345   -0.18629315  0.02865874 -0.14153244
  0.22123666  0.66938794 -0.5099238 ]",0.44815128000000004
945,502,"[ 0.29544252 -0.44967672 -1.0442046  -0.3158961   0.08074655  0.13971092
 -0.08668263  0.86019826 -0.7806921 ]",0.5647557400000001
946,503,"[ 0.33801198 -0.50969934 -0.83576375 -0.29235482  0.3212544   0.1857488
 -0.20731543  0.80738604 -0.65676767]",0.46937406000000004
947,504,"[ 0.21624437 -0.2905279  -0.8460455  -0.3168569   0.20271064  0.12706631
 -0.18961424  0.7368982  -0.5744507 ]",0.52065383
948,505,"[ 0.22003572 -0.01994132 -0.8393933  -0.34958208  0.05093099  0.2860319
 -0.66003114  1.1331788  -0.5494636 ]",0.8471469
949,506,"[ 0.09367013 -0.35208595 -0.7475839  -0.26815438  0.28492403  0.3923934
 -0.76177776  0.8939165  -0.40206435]",0.5015231
950,507,"[ 0.05563805 -0.4645013  -0.7261796  -0.34481785  0.41453385  0.3897868
 -0.92247576  0.7308684  -0.363271  ]",0.31633455
951,508,"[ 0.04557793 -0.6622811  -0.8330391  -0.31431246  0.51313955  0.41555858
 -0.94431776  0.6229458  -0.48788086]",0.10980625
952,509,"[ 0.12947159 -0.5984477  -0.9077948  -0.30701694  0.1759717   0.27767664
 -0.69096166  0.32435992 -0.41296256]",0.04668328000000005
953,51,"[ 6.5703861e-02  4.9826436e-02 -5.7955772e-01  2.7320340e-02
  5.8490001e-02  1.1057717e-01  1.9394769e-04  6.1551940e-02
  3.9921999e-02]",0.044873309
954,510,"[ 0.24449942 -0.72358453 -0.8675111  -0.23506078  0.53276104  0.15731758
 -0.9167418   0.35300523 -0.3962989 ]",0.17975581000000002
955,511,"[ 0.3185461  -0.72015405 -0.7074578  -0.03261508  0.6148426  -0.00241426
 -0.8238201   0.19279021 -0.21202172]",0.2962965
956,512,"[ 0.28314102 -0.700535   -0.8854638  -0.09572243  0.5531864   0.03932943
 -0.9902057   0.27075827 -0.3996022 ]",0.27004537999999995
957,513,"[ 0.3249091  -0.5077529  -0.637452   -0.11351638  0.33514285 -0.03129095
 -0.54605293  0.36021855 -0.32071924]",0.025075700000000034
958,514,"[ 0.24933168 -0.357196   -0.4595015  -0.11990602  0.5775417  -0.17215855
 -0.51983166  0.26625925 -0.15066807]",0.31128245000000004
959,515,"[ 0.12361147 -0.48092237 -0.61903715 -0.2961851   0.5520102   0.02606155
 -0.44978768  0.302615   -0.2864143 ]",0.24939519999999998
960,516,"[ 0.14043    -0.78492576 -0.74088395 -0.46482176  0.70854586  0.13107027
 -0.6948992   0.36126164 -0.5405191 ]",0.34728422
961,517,"[ 0.303172   -0.8881406  -0.7959994  -0.43006906  0.6603024   0.0739819
 -0.68791604  0.07260359 -0.65895677]",0.35713039999999996
962,518,"[ 0.40982077 -0.9050476  -0.93682593 -0.5282085   0.423044    0.35465893
 -0.9501115   0.32950008 -0.7853869 ]",0.013223229999999975
963,519,"[ 0.30639365 -0.7926901  -0.8736585  -0.5376206   0.27467203  0.35019088
 -0.7301612   0.36641535 -0.6359755 ]",0.01622446999999999
964,52,"[ 0.03805329  0.06880689 -0.5601633   0.03594556  0.03211717  0.0854134
 -0.00793556  0.07136901  0.04790643]",0.014044390000000004
965,520,"[ 0.22255026 -0.77934885 -0.8318601  -0.4755853   0.28087455  0.25064027
 -0.48236677  0.28114688 -0.5636265 ]",0.0002723299999999873
966,521,"[ 0.06156149 -0.613035   -0.8419043  -0.52303374  0.44080615  0.18459508
 -0.24931727  0.22419372 -0.6574544 ]",0.21661243
967,522,"[ 0.02449823 -0.45101154 -0.8030538  -0.38958657  0.4730588  -0.00796477
 -0.18222143  0.13225316 -0.48792535]",0.34080564
968,523,"[ 0.15502854 -0.48005047 -0.81550807 -0.16051798  0.46644145 -0.10539807
  0.01322927 -0.0210204  -0.4480182 ]",0.31141291
969,524,"[ 0.15702613 -0.54676294 -0.8401562  -0.16777378  0.50645655 -0.14693083
  0.02785342 -0.0136607  -0.51204216]",0.34943042
970,525,"[ 0.16838437 -0.62423456 -0.9054522  -0.24482897  0.60310054 -0.26642042
  0.03627134  0.04917783 -0.5674282 ]",0.43471617
971,526,"[ 0.27064717 -0.6078981  -0.6945108  -0.19001901  0.6513703  -0.21903946
 -0.09446834  0.1397198  -0.45320463]",0.38072312999999997
972,527,"[ 0.32789415 -0.48746875 -0.5515463  -0.08585089  0.5982958  -0.19963871
 -0.21590501  0.09736414 -0.3413098 ]",0.27040165000000005
973,528,"[ 0.2806499  -0.48601836 -0.63882136 -0.19630367  0.6200487  -0.10153665
 -0.2550541   0.05981031 -0.42141253]",0.3393988
974,529,"[ 0.21316282 -0.47232035 -0.7198628  -0.3401605   0.55777603 -0.1456445
 -0.2291333   0.22823206 -0.5277324 ]",0.32954397
975,53,"[ 0.04757951  0.04802317 -0.55404645  0.02425028  0.05381601  0.10033462
 -0.00866864  0.06509689  0.03625232]",0.035237729999999995
976,530,"[ 0.17934813 -0.28659987 -0.3735925  -0.07271411  0.5508163  -0.20843862
 -0.25368026  0.21071722 -0.19091088]",0.34009908
977,531,"[ 0.18234988 -0.3384125  -0.32764176  0.00811598  0.5102275  -0.14228807
 -0.359674   -0.05107177 -0.16718641]",0.32787762
978,532,"[ 0.17557055 -0.35975525 -0.4513619  -0.03594881  0.52472776 -0.25533187
 -0.14428328 -0.11587989 -0.2606539 ]",0.34915721
979,533,"[ 0.2516826  -0.4845271  -0.60310006 -0.10938872  0.6306542  -0.3206486
 -0.08681193  0.02329005 -0.3962974 ]",0.3789716000000001
980,534,"[ 0.26844373 -0.5714353  -0.6263061  -0.17707963  0.63701826 -0.18217836
 -0.3025745   0.25871012 -0.43691924]",0.36857452999999996
981,535,"[ 0.24560975 -0.53715473 -0.5225504  -0.07874514  0.62116414 -0.20034401
 -0.20531856  0.18879424 -0.34281105]",0.37555439
982,536,"[ 0.34941232 -0.76834154 -0.7590994  -0.1065786   0.7346692  -0.22826855
 -0.24631031 -0.07364619 -0.5087708 ]",0.38525688
983,537,"[ 0.26249564 -0.83147097 -0.9306713  -0.2758012   0.6675714  -0.22677682
 -0.13064668 -0.18464427 -0.68401974]",0.40507576000000006
984,538,"[ 0.11614567 -0.71739084 -0.89966905 -0.20071837  0.69257253 -0.0963525
 -0.29203773  0.06607703 -0.65828085]",0.57642686
985,539,"[ 0.08448089 -0.46206534 -0.55367535 -0.21464792  0.580586    0.0688027
 -0.37429893  0.35838637 -0.442275  ]",0.22219963000000004
986,54,"[ 0.06417522  0.03866752 -0.5711871   0.01928648  0.06054864  0.11327209
  0.00361169  0.05767221  0.03102335]",0.04909687
987,540,"[ 0.01423895 -0.538413   -0.732299   -0.35604087  0.5560832   0.10239592
 -0.31608963  0.12472815 -0.58931255]",0.43135505
988,541,"[ 0.01049936 -0.5835915  -0.61257684 -0.23810095  0.48673546 -0.1394143
 -0.13357666  0.14933373 -0.5142839 ]",0.33740173
989,542,"[ 0.00921553 -0.4281658  -0.50045246 -0.12186754  0.39292613 -0.02781962
 -0.14438085  0.09354742 -0.39230964]",0.29937871
990,543,"[ 0.06320946 -0.46530023 -0.48097223 -0.10247563  0.35079283 -0.06219281
 -0.10042781  0.15102644 -0.32533264]",0.19976639
991,544,"[ 0.22171983 -0.5714343  -0.51992077 -0.18298432  0.3914114  -0.01700012
 -0.2914262   0.11120062 -0.3339973 ]",0.16969157
992,545,"[ 0.26657623 -0.7938163  -0.7020737  -0.22630014  0.5862909  -0.08793464
 -0.28819555 -0.08103867 -0.48370177]",0.3197146699999999
993,546,"[ 0.29280376 -0.7386782  -0.7051696  -0.3077057   0.53214234  0.01993394
 -0.32567552 -0.03973066 -0.50154734]",0.23933858000000002
994,547,"[ 0.33842084 -0.59945035 -0.5898738  -0.17518532  0.38427502  0.04134221
 -0.31832296 -0.05108953 -0.36176473]",0.04585418000000002
995,548,"[ 0.33501494 -0.5859962  -0.6195946  -0.14285354  0.3797525   0.00728375
 -0.25824642 -0.10696264 -0.34325308]",0.04473756000000001
996,549,"[ 0.3060399  -0.6190209  -0.6851903  -0.18603666  0.46601376 -0.09739815
 -0.17761514 -0.12750946 -0.3643832 ]",0.15997386000000002
997,55,"[ 0.05063402  0.07429648 -0.5627668   0.03578953  0.04674175  0.09429525
 -0.01412117  0.06256748  0.05239677]",0.01999877
998,550,"[ 0.2938192  -0.5928361  -0.6768559  -0.20507964  0.39346656 -0.02328357
 -0.19972323 -0.0553899  -0.3787316 ]",0.09964736000000002
999,551,"[ 0.32455286 -0.5895224  -0.66864234 -0.15410274  0.4123685  -0.04461142
 -0.20168458 -0.09668203 -0.35958314]",0.08781564000000003
1000,552,"[ 0.33186325 -0.5721754  -0.72726333 -0.15390834  0.4670107  -0.23772268
 -0.03145391 -0.14709668 -0.363595  ]",0.13514745
1001,553,"[ 0.2468525  -0.29601005 -0.6539291   0.00674993  0.38865894 -0.4965027
  0.06754562 -0.21389936 -0.19547725]",0.14180644
1002,554,"[ 0.20214668 -0.33251804 -0.6988829  -0.23623718  0.3355559  -0.22206177
  0.0606772  -0.05216668 -0.362907  ]",0.13340922000000002
1003,555,"[ 0.2331891  -0.40083608 -0.64501905 -0.20512414  0.2987723  -0.11600389
 -0.06491352 -0.1052799  -0.33314043]",0.06558319999999998
1004,556,"[ 0.30002502 -0.5060134  -0.6457538  -0.24990964  0.3573777  -0.10000594
 -0.12621085 -0.11889392 -0.379017  ]",0.057352680000000045
1005,557,"[ 0.32766116 -0.5685822  -0.6940962  -0.29650617  0.45544198 -0.13093384
 -0.16593598 -0.16402818 -0.42480397]",0.12778082000000002
1006,558,"[ 0.31002405 -0.5998125  -0.69394314 -0.31509927  0.38712934 -0.07194628
 -0.15716082 -0.09097745 -0.4468226 ]",0.07710528999999999
1007,559,"[ 0.3242819  -0.58751875 -0.64713746 -0.28822327  0.38270143 -0.05702904
 -0.20176958 -0.09785788 -0.40989146]",0.05841953
1008,56,"[ 0.04888799  0.04808288 -0.56426066  0.03052099  0.04600778  0.1001813
 -0.0103265   0.07193089  0.04398659]",0.028250410000000004
1009,560,"[ 0.30248848 -0.52311    -0.6171975  -0.2460131   0.35356867 -0.07144028
 -0.17722516 -0.12002049 -0.36553112]",0.05108018999999997
1010,561,"[ 0.31400785 -0.5321653  -0.6781857  -0.2769859   0.41293103 -0.12546767
 -0.14680052 -0.16810736 -0.3952698 ]",0.09892318
1011,562,"[ 0.30140856 -0.57265353 -0.6983006  -0.3095066   0.3506625  -0.08010785
 -0.12160476 -0.10097986 -0.43004486]",0.049253939999999996
1012,563,"[ 0.24742398 -0.61089325 -0.78142226 -0.29519162  0.4941638  -0.1839704
 -0.10764886 -0.06508959 -0.45442116]",0.24673982
1013,564,"[ 0.27034676 -0.5861917  -0.7199084  -0.23347102  0.5544271  -0.15629275
 -0.25199574 -0.02815    -0.43020132]",0.28408033999999993
1014,565,"[ 0.2735737  -0.5818473  -0.7781166  -0.25343144  0.5203391  -0.11369176
 -0.2988906  -0.01712464 -0.4282843 ]",0.24676540000000008
1015,566,"[ 0.2574793  -0.5888154  -0.8077215  -0.2900871   0.5560427  -0.1511526
 -0.25352105 -0.03429159 -0.4530982 ]",0.2985634
1016,567,"[ 0.28265    -0.5026127  -0.6615213  -0.15334636  0.5302968  -0.15473692
 -0.3623009   0.02449602 -0.30543575]",0.2476468
1017,568,"[ 0.2679559  -0.4789951  -0.62888813 -0.14940366  0.49023503 -0.10732652
 -0.42333618  0.05702895 -0.28628397]",0.22227913
1018,569,"[ 0.27993408 -0.6354546  -0.80347085 -0.31053668  0.56512123 -0.07352521
 -0.3350803  -0.05050891 -0.45387378]",0.28518715000000006
1019,57,"[ 0.04868283  0.05801814 -0.55900735  0.02561556  0.05035889  0.09764376
 -0.01015863  0.06067402  0.04252964]",0.036969739999999994
1020,570,"[ 0.2975747  -0.68875134 -0.86069125 -0.36254954  0.5821572  -0.10201482
 -0.27262267 -0.04154535 -0.5070707 ]",0.2845825
1021,571,"[ 0.3144159  -0.6238643  -0.7491203  -0.25759873  0.5357833  -0.10238369
 -0.3342461  -0.01290408 -0.4156486 ]",0.22136739999999994
1022,572,"[ 3.3236146e-01 -6.0819805e-01 -7.0510817e-01 -2.1009646e-01
  5.3064781e-01 -9.1636643e-02 -3.9799288e-01 -6.5432535e-04
 -3.7252089e-01]",0.19828635000000006
1023,573,"[ 0.4003234  -0.40706992 -0.6379307  -0.13553989  0.4363585  -0.65468377
  0.4959819   0.11132824 -0.3445912 ]",0.05962339999999999
1024,574,"[ 0.35623053 -0.63592017 -0.7439174  -0.3835984   0.281814   -0.32446718
  0.36132222 -0.16026343 -0.5948634 ]",0.005091690000000038
1025,575,"[ 0.1483584  -0.25547522 -0.40576753 -0.07944881  0.17385806 -0.25524503
  0.28084472  0.01272246 -0.27299035]",0.10698665999999998
1026,576,"[ 0.09678766 -0.13092104 -0.25991482 -0.07221998  0.11425797 -0.02873388
  0.10075055  0.1000917  -0.18472229]",0.013507420000000006
1027,577,"[ 0.09877881 -0.13116905 -0.26079258 -0.06934449  0.11089917 -0.03075984
  0.09915453  0.09133308 -0.18385954]",0.01174464
1028,578,"[ 0.08974122 -0.14527781 -0.2672396  -0.07359136  0.1175614  -0.03677031
  0.11414632  0.07322309 -0.1881972 ]",0.003415080000000001
1029,579,"[ 0.09933015 -0.133712   -0.25982776 -0.06670767  0.11769682 -0.03470737
  0.10454435  0.10130221 -0.1853656 ]",0.01315247
1030,58,"[ 0.04688396  0.0649766  -0.5618872   0.0310469   0.04443289  0.09205383
 -0.00375957  0.06758786  0.04006737]",0.024465970000000004
1031,580,"[ 0.1037353  -0.12222414 -0.25427377 -0.06307657  0.11501309 -0.03178902
  0.09094631  0.09524012 -0.17710054]",0.011277789999999996
1032,581,"[ 0.10687522 -0.1319782  -0.25921443 -0.06151342  0.11866262 -0.03931978
  0.09929185  0.09335503 -0.17685778]",0.01178739999999999
1033,582,"[ 0.09971081 -0.14591853 -0.26661435 -0.06924708  0.12321167 -0.04297124
  0.11453967  0.08958566 -0.18995485]",0.008672
1034,583,"[ 0.10096087 -0.12574111 -0.2508619  -0.05624001  0.11839158 -0.03165485
  0.09432095  0.100689   -0.17320065]",0.017430710000000002
1035,584,"[ 0.0987762  -0.12702373 -0.25806212 -0.06834354  0.11336719 -0.02960292
  0.09619076  0.09651703 -0.18302394]",0.014590990000000012
1036,585,"[ 0.10366753 -0.13743241 -0.26138088 -0.06777406  0.11913712 -0.03668362
  0.10439948  0.09568752 -0.17935191]",0.014737639999999996
1037,586,"[ 0.08746642 -0.13567905 -0.26091707 -0.07427993  0.11395504 -0.02692837
  0.104964    0.08314072 -0.18050945]",0.008991039999999992
1038,587,"[ 0.10169461 -0.1348311  -0.2575159  -0.06169435  0.12043734 -0.0365822
  0.10049473  0.09015848 -0.18219055]",0.01874273
1039,588,"[ 0.10524064 -0.1260707  -0.2561001  -0.06490087  0.11833111 -0.03448702
  0.09541184  0.09894652 -0.17597896]",0.013090470000000007
1040,589,"[ 0.10976283 -0.12656361 -0.25483608 -0.05777056  0.11920732 -0.03884552
  0.09360918  0.09298413 -0.17210615]",0.00944449
1041,59,"[ 0.05594055  0.06869816 -0.5728594   0.03509118  0.0490003   0.09807725
 -0.00506981  0.06535552  0.04669085]",0.02937909000000001
1042,590,"[ 0.09671239 -0.14250135 -0.26507887 -0.06999213  0.120974   -0.03958063
  0.10961299  0.08040594 -0.18538141]",0.011361010000000005
1043,591,"[ 0.1020981  -0.12718233 -0.2532599  -0.06076709  0.11965021 -0.03229217
  0.0957198   0.10311262 -0.17741753]",0.016537590000000005
1044,592,"[ 0.09678766 -0.13092104 -0.25991482 -0.07221998  0.11425797 -0.02873388
  0.10075055  0.1000917  -0.18472229]",0.013507420000000006
1045,593,"[ 0.09877881 -0.13116905 -0.26079258 -0.06934449  0.11089917 -0.03075984
  0.09915453  0.09133308 -0.18385954]",0.01174464
1046,594,"[ 0.08974122 -0.14527781 -0.2672396  -0.07359136  0.1175614  -0.03677031
  0.11414632  0.07322309 -0.1881972 ]",0.003415080000000001
1047,595,"[ 0.09933015 -0.133712   -0.25982776 -0.06670767  0.11769682 -0.03470737
  0.10454435  0.10130221 -0.1853656 ]",0.01315247
1048,596,"[ 0.1037353  -0.12222414 -0.25427377 -0.06307657  0.11501309 -0.03178902
  0.09094631  0.09524012 -0.17710054]",0.011277789999999996
1049,597,"[ 0.10687522 -0.1319782  -0.25921443 -0.06151342  0.11866262 -0.03931978
  0.09929185  0.09335503 -0.17685778]",0.01178739999999999
1050,598,"[ 0.09971081 -0.14591853 -0.26661435 -0.06924708  0.12321167 -0.04297124
  0.11453967  0.08958566 -0.18995485]",0.008672
1051,599,"[ 0.10096087 -0.12574111 -0.2508619  -0.05624001  0.11839158 -0.03165485
  0.09432095  0.100689   -0.17320065]",0.017430710000000002
1052,6,"[ 0.06417522  0.03866752 -0.5711871   0.01928648  0.06054864  0.11327209
  0.00361169  0.05767221  0.03102335]",0.04909687
1053,60,"[ 0.05229444  0.05474813 -0.5671297   0.02706364  0.04439012  0.10176937
 -0.0061957   0.06119664  0.04371163]",0.04057273
1054,600,"[ 0.0987762  -0.12702373 -0.25806212 -0.06834354  0.11336719 -0.02960292
  0.09619076  0.09651703 -0.18302394]",0.014590990000000012
1055,601,"[ 0.10366753 -0.13743241 -0.26138088 -0.06777406  0.11913712 -0.03668362
  0.10439948  0.09568752 -0.17935191]",0.014737639999999996
1056,602,"[ 0.08746642 -0.13567905 -0.26091707 -0.07427993  0.11395504 -0.02692837
  0.104964    0.08314072 -0.18050945]",0.008991039999999992
1057,603,"[ 1.4108701 -2.366647  -2.7112286 -1.899612   1.3615415 -0.8827228
  1.2063164 -0.8938369 -2.656383 ]",0.049328599999999945
1058,604,"[ 1.3240402 -1.9187651 -2.0693703 -1.3628237  1.4084606 -1.0274277
  0.9609822 -0.5643711 -2.0452557]",0.08442039999999995
1059,605,"[ 1.2760406  -1.2789106  -1.4340899  -0.6903981   1.3240392  -1.8116995
  1.3033302  -0.49885413 -1.4164026 ]",0.02070900000000009
1060,606,"[ 1.274253  -1.3656505 -1.5791231 -0.8152496  1.2521356 -1.3582654
  1.0066961 -0.6792991 -1.5641264]",0.022117400000000176
1061,607,"[ 1.3472108  -1.4892569  -1.5814573  -0.7785887   1.361611   -1.3425076
  0.9111012  -0.86824834 -1.601899  ]",0.014400199999999863
1062,608,"[ 1.2393869  -1.7505805  -1.8061374  -1.1149616   1.4502476  -0.7560016
  0.5479102  -0.93904567 -1.7685137 ]",0.2108607
1063,609,"[ 1.0295943 -1.7691959 -1.9373264 -1.21503    1.2532939 -0.5335895
  0.6851327 -0.6305572 -1.9211206]",0.2236996
1064,61,"[ 0.03893102  0.06508429 -0.5473541   0.02802058  0.0424687   0.08952869
 -0.01139282  0.06393664  0.04150799]",0.02444439999999999
1065,610,"[ 0.96709114 -1.7127985  -1.765733   -0.9710752   1.1230386  -0.60422766
  0.5581418  -0.66672736 -1.7760783 ]",0.15594746000000015
1066,611,"[ 0.8089261  -1.4139729  -1.624243   -0.8110211   0.92560256 -0.7152489
  0.65285075 -0.42057657 -1.5425231 ]",0.11667645999999998
1067,612,"[ 0.650788   -1.1497812  -1.5011586  -0.743664    0.64057064 -0.6884455
  0.78765446 -0.19548336 -1.4471405 ]",0.1368664599999999
1068,613,"[ 0.7979512  -1.2385048  -1.9209818  -0.9135032   0.81453174 -1.0893608
  1.2379719  -0.15059237 -1.6922884 ]",0.42344016000000007
1069,614,"[ 0.74581295 -1.4917334  -1.9690181  -1.0316412   0.80092615 -0.7722498
  1.0045573  -0.29055908 -1.7694696 ]",0.2036311500000001
1070,615,"[ 0.7120942  -1.6048615  -1.9394746  -1.1255481   0.8030025  -0.5899351
  0.7724527  -0.36475018 -1.7382234 ]",0.03054979999999996
1071,616,"[ 0.45886624 -1.0140294  -1.2752702  -0.53001255  0.5109759  -0.5848989
  0.7396003  -0.21150856 -0.988775  ]",0.22862439999999995
1072,617,"[ 4.9554741e-01 -9.7570133e-01 -1.1433215e+00 -4.7646162e-01
  5.9337062e-01 -4.4238138e-01  6.8307704e-01  6.6749519e-04
 -9.7607315e-01]",0.08970642000000006
1073,618,"[ 0.75094634 -1.4842818  -1.4442748  -0.9504029   0.63629943 -0.12994654
  0.3611971  -0.19231877 -1.38026   ]",0.11464691000000005
1074,619,"[ 0.5789558  -1.107263   -1.3695623  -0.626027    0.19931772 -0.17622603
  0.7808427  -0.2607918  -1.2103404 ]",0.20188689999999998
1075,62,"[ 0.05523153  0.05312379 -0.5635429   0.0274328   0.05344006  0.10229769
 -0.00072861  0.06279018  0.03723626]",0.039507509999999996
1076,620,"[ 0.41123787 -0.7663239  -0.9615801  -0.37393624  0.06532576 -0.12419136
  0.64752513 -0.44585538 -0.8568336 ]",0.23628726
1077,621,"[ 0.3604529  -0.606966   -0.980582   -0.43623164 -0.203879   -0.14241578
  0.7696633  -0.24603486 -0.897035  ]",0.40921040000000003
1078,622,"[ 0.45890623 -0.8103464  -1.287317   -0.5865339  -0.09600358 -0.1522234
  0.8598051  -0.20525134 -1.190187  ]",0.40089886999999996
1079,623,"[ 0.5621889  -1.0029763  -1.2847979  -0.6622694   0.07258125 -0.3559184
  0.72024274 -0.2567109  -1.3123734 ]",0.15805384
1080,624,"[ 0.73667514 -1.3141725  -1.6445545  -0.96030885  0.16403955 -0.36349326
  0.7905777  -0.21673927 -1.658969  ]",0.053902560000000044
